origintime,wndir,wvht,wvdp
2009-01-02 21:00:00,330,1.75,14.81
2009-01-02 22:00:00,332,2.0,14.81
2009-01-02 23:00:00,328,2.27,5.88
2009-01-03 00:00:00,323,2.48,6.67
2009-01-03 01:00:00,338,2.98,7.14
2009-01-03 02:00:00,338,3.18,7.69
2009-01-03 03:00:00,336,3.03,7.69
2009-01-03 04:00:00,335,3.04,7.69
2009-01-03 05:00:00,334,2.75,8.33
2009-01-03 06:00:00,342,2.65,10.0
2009-01-03 07:00:00,348,2.63,10.0
2009-01-03 08:00:00,349,2.66,7.14
2009-01-03 09:00:00,354,2.68,10.81
2009-01-03 10:00:00,351,2.83,9.09
2009-01-03 11:00:00,353,2.65,10.0
2009-01-03 12:00:00,352,2.51,7.69
2009-01-03 13:00:00,349,2.54,10.0
2009-01-03 14:00:00,17,2.56,10.0
2009-01-03 15:00:00,351,2.61,8.33
2009-01-03 16:00:00,340,2.67,8.33
2009-01-03 17:00:00,345,2.46,10.0
2009-01-03 18:00:00,341,2.68,10.0
2009-01-03 19:00:00,340,2.27,10.0
2009-01-03 20:00:00,341,2.47,8.33
2009-01-03 21:00:00,332,2.24,10.81
2009-01-03 22:00:00,334,2.22,9.09
2009-01-03 23:00:00,336,2.27,10.0
2009-01-04 00:00:00,336,2.3,9.09
2009-01-04 01:00:00,336,2.28,9.09
2009-01-04 02:00:00,339,2.26,9.09
2009-01-04 03:00:00,340,2.62,10.0
2009-01-04 04:00:00,347,2.53,8.33
2009-01-04 05:00:00,348,2.58,8.33
2009-01-04 06:00:00,2,2.42,10.0
2009-01-04 07:00:00,356,2.43,10.0
2009-01-04 08:00:00,7,2.26,8.33
2009-01-04 09:00:00,26,2.52,9.09
2009-01-04 10:00:00,17,2.39,9.09
2009-01-04 11:00:00,5,2.2,9.09
2009-01-04 12:00:00,8,2.21,9.09
2009-01-04 13:00:00,50,2.07,8.33
2009-01-04 14:00:00,72,2.05,9.09
2009-01-04 15:00:00,79,2.14,9.09
2009-01-04 16:00:00,90,1.99,9.09
2009-01-04 17:00:00,103,2.08,8.33
2009-01-04 18:00:00,85,1.88,9.09
2009-01-04 19:00:00,95,1.78,9.09
2009-01-04 20:00:00,336,1.73,9.09
2009-01-04 21:00:00,294,1.63,9.09
2009-01-04 22:00:00,307,1.59,9.09
2009-01-04 23:00:00,269,1.52,9.09
2009-01-05 00:00:00,313,1.42,9.09
2009-01-05 01:00:00,323,1.39,9.09
2009-01-05 02:00:00,333,1.31,13.79
2009-01-05 03:00:00,338,1.5,13.79
2009-01-05 04:00:00,332,1.41,14.81
2009-01-05 05:00:00,32,1.43,13.79
2009-01-05 06:00:00,66,1.52,13.79
2009-01-05 07:00:00,91,1.36,9.09
2009-01-05 08:00:00,112,1.4,12.9
2009-01-05 09:00:00,129,1.27,12.9
2009-01-05 10:00:00,117,1.33,13.79
2009-01-05 11:00:00,121,1.34,17.39
2009-01-05 12:00:00,134,1.28,12.9
2009-01-05 13:00:00,187,1.1,14.81
2009-01-05 14:00:00,195,1.11,12.9
2009-01-05 15:00:00,172,1.14,13.79
2009-01-05 16:00:00,161,1.11,14.81
2009-01-05 17:00:00,166,1.2,13.79
2009-01-05 18:00:00,159,1.21,17.39
2009-01-05 19:00:00,139,1.36,17.39
2009-01-05 20:00:00,108,1.38,19.05
2009-01-05 21:00:00,105,1.39,17.39
2009-01-05 22:00:00,100,1.43,17.39
2009-01-05 23:00:00,90,1.47,17.39
2009-01-06 00:00:00,89,1.55,17.39
2009-01-06 01:00:00,89,1.51,17.39
2009-01-06 02:00:00,78,1.6,17.39
2009-01-06 03:00:00,71,1.67,17.39
2009-01-06 04:00:00,43,1.65,17.39
2009-01-06 05:00:00,18,1.83,17.39
2009-01-06 06:00:00,351,2.0,17.39
2009-01-06 07:00:00,353,1.88,11.43
2009-01-06 08:00:00,98,2.2,17.39
2009-01-06 09:00:00,83,2.02,16.0
2009-01-06 10:00:00,337,1.94,17.39
2009-01-06 11:00:00,4,1.98,10.81
2009-01-06 12:00:00,9,1.98,16.0
2009-01-06 14:00:00,341,2.24,11.43
2009-01-06 15:00:00,349,2.22,10.81
2009-01-06 16:00:00,345,2.45,10.0
2009-01-06 17:00:00,3,2.25,10.81
2009-01-06 18:00:00,4,2.54,13.79
2009-01-06 19:00:00,354,2.34,10.0
2009-01-06 20:00:00,353,2.47,16.0
2009-01-06 21:00:00,337,2.5,16.0
2009-01-06 22:00:00,331,2.45,13.79
2009-01-06 23:00:00,339,2.27,13.79
2009-01-07 00:00:00,321,2.4,13.79
2009-01-07 01:00:00,331,2.31,14.81
2009-01-07 02:00:00,351,2.71,14.81
2009-01-07 04:00:00,338,2.43,13.79
2009-01-07 05:00:00,354,2.41,14.81
2009-01-07 06:00:00,31,2.48,13.79
2009-01-07 07:00:00,60,2.44,14.81
2009-01-07 08:00:00,35,2.58,13.79
2009-01-07 09:00:00,344,2.28,11.43
2009-01-07 10:00:00,67,2.46,13.79
2009-01-07 11:00:00,105,2.47,13.79
2009-01-07 12:00:00,103,2.44,14.81
2009-01-07 13:00:00,28,2.69,14.81
2009-01-07 15:00:00,359,2.45,13.79
2009-01-07 16:00:00,334,2.39,12.12
2009-01-07 17:00:00,15,2.38,12.9
2009-01-07 18:00:00,40,2.3,13.79
2009-01-07 19:00:00,322,2.18,13.79
2009-01-07 20:00:00,354,2.28,14.81
2009-01-07 21:00:00,322,2.15,12.9
2009-01-07 22:00:00,359,2.25,14.81
2009-01-07 23:00:00,282,2.03,13.79
2009-01-08 00:00:00,146,2.05,13.79
2009-01-08 01:00:00,220,1.98,13.79
2009-01-08 02:00:00,109,2.08,11.43
2009-01-08 03:00:00,94,2.15,12.9
2009-01-08 04:00:00,104,2.1,10.81
2009-01-08 05:00:00,82,2.04,11.43
2009-01-08 06:00:00,344,2.05,12.12
2009-01-08 08:00:00,348,2.14,12.9
2009-01-08 09:00:00,336,1.96,11.43
2009-01-08 10:00:00,342,1.92,10.81
2009-01-08 11:00:00,344,1.89,12.9
2009-01-08 12:00:00,346,1.79,12.9
2009-01-08 13:00:00,348,1.82,12.12
2009-01-08 14:00:00,337,1.66,12.12
2009-01-08 15:00:00,336,1.75,12.12
2009-01-08 16:00:00,344,1.68,10.81
2009-01-08 17:00:00,30,1.9,12.12
2009-01-08 18:00:00,2,1.71,12.9
2009-01-08 19:00:00,327,1.71,12.9
2009-01-08 20:00:00,336,1.63,12.9
2009-01-08 21:00:00,350,1.7,12.12
2009-01-08 22:00:00,349,1.72,11.43
2009-01-08 23:00:00,343,1.79,12.9
2009-01-09 00:00:00,344,1.98,12.12
2009-01-09 01:00:00,341,2.33,12.9
2009-01-09 02:00:00,349,2.71,12.12
2009-01-09 03:00:00,353,2.6,12.9
2009-01-09 04:00:00,341,2.6,12.9
2009-01-09 05:00:00,332,2.8,12.9
2009-01-09 06:00:00,340,2.89,12.9
2009-01-09 07:00:00,343,2.79,11.43
2009-01-09 08:00:00,345,2.65,12.9
2009-01-09 09:00:00,342,2.77,9.09
2009-01-09 10:00:00,338,2.83,8.33
2009-01-09 11:00:00,339,2.89,12.12
2009-01-09 12:00:00,342,2.92,10.81
2009-01-09 13:00:00,345,2.95,8.33
2009-01-09 14:00:00,345,3.05,9.09
2009-01-09 15:00:00,5,2.89,9.09
2009-01-09 16:00:00,138,2.89,10.0
2009-01-09 17:00:00,114,2.8,10.81
2009-01-09 18:00:00,122,2.73,12.12
2009-01-09 19:00:00,122,2.91,10.0
2009-01-09 20:00:00,316,2.6,10.81
2009-01-09 21:00:00,332,2.46,10.81
2009-01-09 22:00:00,109,2.39,11.43
2009-01-09 23:00:00,324,2.45,12.12
2009-01-10 00:00:00,336,2.3,10.81
2009-01-10 01:00:00,354,2.39,10.81
2009-01-10 02:00:00,55,2.15,10.81
2009-01-10 03:00:00,38,2.25,11.43
2009-01-10 04:00:00,133,2.18,10.81
2009-01-10 05:00:00,74,2.11,11.43
2009-01-10 06:00:00,84,2.03,10.81
2009-01-10 07:00:00,74,2.05,11.43
2009-01-10 08:00:00,102,1.91,11.43
2009-01-10 10:00:00,94,2.06,10.0
2009-01-10 11:00:00,102,1.81,10.81
2009-01-10 12:00:00,93,2.2,10.0
2009-01-10 13:00:00,88,2.09,10.81
2009-01-10 14:00:00,99,1.92,10.0
2009-01-10 15:00:00,90,1.87,10.81
2009-01-10 16:00:00,102,1.77,11.43
2009-01-10 17:00:00,95,1.76,10.0
2009-01-10 18:00:00,101,1.78,10.0
2009-01-10 19:00:00,103,1.63,12.9
2009-01-10 20:00:00,101,1.57,12.9
2009-01-10 21:00:00,112,1.54,10.81
2009-01-10 22:00:00,73,1.49,10.0
2009-01-10 23:00:00,330,1.4,12.9
2009-01-11 00:00:00,332,1.39,12.12
2009-01-11 01:00:00,323,1.33,12.12
2009-01-11 02:00:00,342,1.34,12.12
2009-01-11 03:00:00,354,1.33,12.12
2009-01-11 04:00:00,347,1.3,11.43
2009-01-11 05:00:00,354,1.3,12.12
2009-01-11 06:00:00,359,1.33,12.9
2009-01-11 07:00:00,15,1.26,17.39
2009-01-11 08:00:00,7,1.23,17.39
2009-01-11 09:00:00,317,1.32,17.39
2009-01-11 10:00:00,310,1.4,17.39
2009-01-11 11:00:00,337,1.42,17.39
2009-01-11 12:00:00,73,1.41,17.39
2009-01-11 13:00:00,106,1.35,16.0
2009-01-11 14:00:00,100,1.48,16.0
2009-01-11 15:00:00,87,1.59,16.0
2009-01-11 16:00:00,68,1.51,16.0
2009-01-11 17:00:00,66,1.53,16.0
2009-01-11 18:00:00,273,1.63,16.0
2009-01-11 19:00:00,262,1.52,14.81
2009-01-11 20:00:00,292,1.66,14.81
2009-01-11 21:00:00,320,1.63,14.81
2009-01-11 22:00:00,329,1.57,16.0
2009-01-11 23:00:00,330,1.64,14.81
2009-01-12 00:00:00,330,1.89,13.79
2009-01-12 01:00:00,334,1.81,14.81
2009-01-12 02:00:00,331,1.97,13.79
2009-01-12 03:00:00,356,1.96,13.79
2009-01-12 04:00:00,14,1.92,14.81
2009-01-12 05:00:00,352,2.03,13.79
2009-01-12 06:00:00,312,1.95,14.81
2009-01-12 07:00:00,348,2.0,13.79
2009-01-12 08:00:00,338,2.0,13.79
2009-01-12 09:00:00,16,1.85,13.79
2009-01-12 10:00:00,255,1.86,13.79
2009-01-12 11:00:00,99,1.96,12.9
2009-01-12 12:00:00,102,2.03,12.9
2009-01-12 13:00:00,100,2.13,13.79
2009-01-12 15:00:00,97,1.9,12.9
2009-01-12 16:00:00,89,1.88,12.9
2009-01-12 17:00:00,96,1.84,12.12
2009-01-12 18:00:00,194,1.78,12.9
2009-01-12 19:00:00,282,1.75,12.9
2009-01-12 20:00:00,184,1.67,12.12
2009-01-12 22:00:00,342,1.49,12.12
2009-01-12 23:00:00,11,1.47,12.12
2009-01-13 00:00:00,356,1.45,12.12
2009-01-13 01:00:00,357,1.33,12.12
2009-01-13 02:00:00,10,1.23,12.9
2009-01-13 03:00:00,42,1.24,12.12
2009-01-13 04:00:00,58,1.14,12.12
2009-01-13 05:00:00,78,1.23,12.9
2009-01-13 06:00:00,84,1.16,12.12
2009-01-13 07:00:00,85,1.24,12.12
2009-01-13 08:00:00,102,1.28,11.43
2009-01-13 09:00:00,115,1.2,12.12
2009-01-13 10:00:00,102,1.32,11.43
2009-01-13 11:00:00,73,1.28,11.43
2009-01-13 12:00:00,109,1.23,12.12
2009-01-13 13:00:00,105,1.23,11.43
2009-01-13 14:00:00,96,1.17,10.81
2009-01-13 15:00:00,98,1.23,12.12
2009-01-13 16:00:00,120,1.15,12.12
2009-01-13 17:00:00,111,1.06,12.12
2009-01-13 18:00:00,107,1.04,11.43
2009-01-13 19:00:00,111,1.07,11.43
2009-01-13 20:00:00,97,1.04,11.43
2009-01-13 21:00:00,69,0.93,12.12
2009-01-13 22:00:00,356,0.89,11.43
2009-01-13 23:00:00,345,0.84,12.12
2009-01-14 00:00:00,347,0.9,11.43
2009-01-14 01:00:00,348,0.88,11.43
2009-01-14 02:00:00,351,0.87,12.12
2009-01-14 03:00:00,341,0.88,11.43
2009-01-14 04:00:00,351,0.81,13.79
2009-01-14 05:00:00,353,0.82,13.79
2009-01-14 06:00:00,247,0.88,11.43
2009-01-14 07:00:00,341,0.75,10.81
2009-01-14 08:00:00,27,0.81,13.79
2009-01-14 09:00:00,63,0.84,13.79
2009-01-14 10:00:00,57,0.89,13.79
2009-01-14 11:00:00,83,0.91,12.9
2009-01-14 12:00:00,107,0.85,12.9
2009-01-14 13:00:00,97,0.91,12.9
2009-01-14 14:00:00,106,0.88,12.9
2009-01-14 15:00:00,104,0.92,13.79
2009-01-14 16:00:00,93,0.9,12.9
2009-01-14 17:00:00,94,0.83,12.9
2009-01-14 18:00:00,110,0.89,12.12
2009-01-14 19:00:00,108,0.85,12.9
2009-01-14 20:00:00,113,0.79,12.9
2009-01-14 21:00:00,55,0.72,12.12
2009-01-14 22:00:00,1,0.79,12.9
2009-01-14 23:00:00,341,0.79,12.9
2009-01-15 00:00:00,295,0.75,12.9
2009-01-15 01:00:00,320,0.72,14.81
2009-01-15 02:00:00,334,0.81,14.81
2009-01-15 03:00:00,349,0.75,13.79
2009-01-15 05:00:00,333,0.76,13.79
2009-01-15 06:00:00,342,0.76,13.79
2009-01-15 07:00:00,337,0.74,13.79
2009-01-15 08:00:00,319,0.74,13.79
2009-01-15 09:00:00,333,0.66,12.9
2009-01-15 10:00:00,19,0.7,12.9
2009-01-15 11:00:00,23,0.78,12.9
2009-01-15 12:00:00,100,0.68,12.9
2009-01-15 13:00:00,98,0.74,12.9
2009-01-15 14:00:00,83,0.7,12.12
2009-01-15 15:00:00,75,0.78,12.9
2009-01-15 16:00:00,82,0.7,12.12
2009-01-15 17:00:00,34,0.78,12.12
2009-01-15 18:00:00,90,0.73,12.12
2009-01-15 19:00:00,34,0.66,12.12
2009-01-15 20:00:00,337,0.64,12.12
2009-01-15 21:00:00,334,0.65,12.12
2009-01-15 22:00:00,338,0.66,11.43
2009-01-15 23:00:00,344,0.68,11.43
2009-01-16 00:00:00,349,0.71,11.43
2009-01-16 01:00:00,341,0.78,12.12
2009-01-16 02:00:00,336,0.83,12.12
2009-01-16 03:00:00,341,0.8,11.43
2009-01-16 04:00:00,349,0.76,11.43
2009-01-16 05:00:00,12,0.71,11.43
2009-01-16 06:00:00,27,0.71,11.43
2009-01-16 07:00:00,87,0.71,21.05
2009-01-16 08:00:00,87,0.67,11.43
2009-01-16 09:00:00,95,0.74,11.43
2009-01-16 10:00:00,94,0.82,21.05
2009-01-16 11:00:00,99,0.81,11.43
2009-01-16 12:00:00,94,0.86,21.05
2009-01-16 13:00:00,91,0.99,16.0
2009-01-16 14:00:00,106,0.93,21.05
2009-01-16 15:00:00,112,0.92,16.0
2009-01-16 16:00:00,112,1.0,21.05
2009-01-16 17:00:00,109,1.0,14.81
2009-01-16 18:00:00,103,1.02,14.81
2009-01-16 19:00:00,99,1.11,21.05
2009-01-16 20:00:00,106,1.13,19.05
2009-01-16 21:00:00,120,1.17,19.05
2009-01-16 22:00:00,121,1.11,19.05
2009-01-16 23:00:00,114,1.25,19.05
2009-01-17 00:00:00,43,1.36,19.05
2009-01-17 01:00:00,11,1.47,19.05
2009-01-17 02:00:00,65,1.52,19.05
2009-01-17 03:00:00,20,1.57,19.05
2009-01-17 04:00:00,8,1.78,19.05
2009-01-17 05:00:00,28,1.76,19.05
2009-01-17 06:00:00,117,1.81,19.05
2009-01-17 07:00:00,124,2.15,19.05
2009-01-17 08:00:00,113,2.13,17.39
2009-01-17 09:00:00,102,1.96,17.39
2009-01-17 10:00:00,111,2.04,17.39
2009-01-17 11:00:00,109,2.42,17.39
2009-01-17 12:00:00,103,2.14,17.39
2009-01-17 13:00:00,103,2.05,17.39
2009-01-17 14:00:00,94,2.33,17.39
2009-01-17 15:00:00,97,2.5,17.39
2009-01-17 16:00:00,106,2.21,17.39
2009-01-17 17:00:00,111,2.08,17.39
2009-01-17 18:00:00,100,2.03,16.0
2009-01-17 19:00:00,101,2.3,17.39
2009-01-17 20:00:00,98,2.13,12.12
2009-01-17 21:00:00,89,2.16,17.39
2009-01-17 22:00:00,31,2.1,17.39
2009-01-17 23:00:00,11,1.79,17.39
2009-01-18 00:00:00,332,1.84,16.0
2009-01-18 01:00:00,348,1.93,16.0
2009-01-18 02:00:00,336,1.84,16.0
2009-01-18 03:00:00,311,1.87,16.0
2009-01-18 04:00:00,334,1.91,17.39
2009-01-18 05:00:00,339,1.86,14.81
2009-01-18 06:00:00,100,2.0,14.81
2009-01-18 07:00:00,100,1.76,16.0
2009-01-18 08:00:00,95,1.85,16.0
2009-01-18 09:00:00,100,1.93,16.0
2009-01-18 10:00:00,104,1.94,14.81
2009-01-18 11:00:00,100,1.85,16.0
2009-01-18 12:00:00,91,1.89,16.0
2009-01-18 13:00:00,98,1.85,16.0
2009-01-18 14:00:00,88,1.86,14.81
2009-01-18 15:00:00,94,2.01,14.81
2009-01-18 16:00:00,96,1.87,14.81
2009-01-18 17:00:00,102,1.76,14.81
2009-01-18 18:00:00,106,1.81,14.81
2009-01-18 19:00:00,102,1.81,14.81
2009-01-18 20:00:00,104,1.88,13.79
2009-01-18 21:00:00,106,1.67,14.81
2009-01-18 22:00:00,96,1.8,13.79
2009-01-18 23:00:00,97,1.9,13.79
2009-01-19 00:00:00,99,1.88,14.81
2009-01-19 01:00:00,102,1.86,13.79
2009-01-19 02:00:00,103,1.74,13.79
2009-01-19 03:00:00,108,1.85,12.9
2009-01-19 04:00:00,108,1.87,12.9
2009-01-19 05:00:00,111,2.0,12.9
2009-01-19 06:00:00,103,1.69,13.79
2009-01-19 07:00:00,112,1.79,13.79
2009-01-19 08:00:00,107,1.85,13.79
2009-01-19 09:00:00,101,1.64,14.81
2009-01-19 10:00:00,113,1.72,14.81
2009-01-19 11:00:00,107,1.77,12.9
2009-01-19 12:00:00,109,1.74,12.9
2009-01-19 13:00:00,110,1.78,13.79
2009-01-19 14:00:00,109,1.81,14.81
2009-01-19 15:00:00,108,2.09,16.0
2009-01-19 16:00:00,118,2.02,14.81
2009-01-19 17:00:00,116,1.95,13.79
2009-01-19 18:00:00,112,1.98,14.81
2009-01-19 19:00:00,108,2.0,13.79
2009-01-19 20:00:00,106,2.03,13.79
2009-01-19 21:00:00,103,2.06,14.81
2009-01-19 22:00:00,99,1.93,13.79
2009-01-19 23:00:00,88,1.89,14.81
2009-01-20 00:00:00,88,2.09,13.79
2009-01-20 01:00:00,71,2.07,12.9
2009-01-20 02:00:00,34,2.06,12.9
2009-01-20 03:00:00,75,1.83,12.9
2009-01-20 04:00:00,118,1.92,12.9
2009-01-20 06:00:00,103,1.74,12.9
2009-01-20 07:00:00,82,1.82,12.9
2009-01-20 08:00:00,105,1.73,13.79
2009-01-20 09:00:00,105,1.71,13.79
2009-01-20 10:00:00,106,1.81,12.9
2009-01-20 11:00:00,111,1.78,13.79
2009-01-20 12:00:00,102,1.66,13.79
2009-01-20 13:00:00,97,1.83,12.9
2009-01-20 15:00:00,105,1.75,12.9
2009-01-20 16:00:00,105,1.9,13.79
2009-01-20 17:00:00,101,1.88,13.79
2009-01-20 19:00:00,105,1.78,12.9
2009-01-20 20:00:00,99,1.73,13.79
2009-01-20 21:00:00,99,1.77,13.79
2009-01-20 22:00:00,98,1.86,13.79
2009-01-20 23:00:00,97,1.73,13.79
2009-01-21 00:00:00,52,1.83,13.79
2009-01-21 01:00:00,324,1.81,13.79
2009-01-21 02:00:00,339,1.74,14.81
2009-01-21 03:00:00,334,1.86,13.79
2009-01-21 04:00:00,340,1.89,13.79
2009-01-21 05:00:00,322,1.71,14.81
2009-01-21 06:00:00,311,1.69,13.79
2009-01-21 07:00:00,329,1.82,13.79
2009-01-21 08:00:00,327,1.8,13.79
2009-01-21 09:00:00,26,1.91,13.79
2009-01-21 10:00:00,72,2.02,12.9
2009-01-21 11:00:00,328,1.99,13.79
2009-01-21 12:00:00,314,2.03,12.12
2009-01-21 13:00:00,332,2.04,13.79
2009-01-21 14:00:00,329,1.8,13.79
2009-01-21 15:00:00,250,1.93,12.9
2009-01-21 16:00:00,195,2.02,12.9
2009-01-21 17:00:00,20,1.93,12.12
2009-01-21 18:00:00,326,1.8,12.9
2009-01-21 19:00:00,300,1.76,12.9
2009-01-21 20:00:00,337,1.85,12.9
2009-01-21 21:00:00,335,1.79,12.12
2009-01-21 22:00:00,355,1.77,12.9
2009-01-21 23:00:00,6,1.93,12.12
2009-01-22 00:00:00,19,1.68,12.9
2009-01-22 01:00:00,25,1.87,12.12
2009-01-22 02:00:00,281,1.72,11.43
2009-01-22 03:00:00,239,1.63,12.9
2009-01-22 04:00:00,96,1.54,11.43
2009-01-22 05:00:00,84,1.58,11.43
2009-01-22 06:00:00,121,1.57,12.12
2009-01-22 07:00:00,140,1.62,11.43
2009-01-22 08:00:00,121,1.6,12.12
2009-01-22 09:00:00,103,1.56,11.43
2009-01-22 10:00:00,130,1.57,12.12
2009-01-22 11:00:00,108,1.5,11.43
2009-01-22 12:00:00,103,1.49,11.43
2009-01-22 13:00:00,108,1.56,10.81
2009-01-22 14:00:00,114,1.52,11.43
2009-01-22 15:00:00,92,1.51,10.81
2009-01-22 16:00:00,98,1.54,10.81
2009-01-22 17:00:00,111,1.7,11.43
2009-01-22 18:00:00,139,1.43,10.81
2009-01-22 20:00:00,203,1.38,10.0
2009-01-22 21:00:00,197,1.41,10.0
2009-01-22 22:00:00,61,1.31,11.43
2009-01-22 23:00:00,53,1.42,10.0
2009-01-23 00:00:00,83,1.38,10.0
2009-01-23 01:00:00,112,1.29,10.0
2009-01-23 02:00:00,43,1.24,10.0
2009-01-23 03:00:00,353,1.21,10.0
2009-01-23 04:00:00,7,1.22,10.0
2009-01-23 05:00:00,43,1.3,9.09
2009-01-23 06:00:00,3,1.34,10.0
2009-01-23 07:00:00,10,1.33,10.0
2009-01-23 08:00:00,89,1.29,8.33
2009-01-23 09:00:00,325,1.32,10.0
2009-01-23 10:00:00,280,1.32,14.81
2009-01-23 11:00:00,108,1.36,14.81
2009-01-23 12:00:00,71,1.37,17.39
2009-01-23 13:00:00,88,1.41,16.0
2009-01-23 14:00:00,83,1.45,14.81
2009-01-23 15:00:00,88,1.42,14.81
2009-01-23 16:00:00,78,1.36,13.79
2009-01-23 17:00:00,89,1.47,16.0
2009-01-23 18:00:00,90,1.44,16.0
2009-01-23 19:00:00,77,1.63,14.81
2009-01-23 20:00:00,84,1.42,16.0
2009-01-23 21:00:00,3,1.52,12.9
2009-01-23 22:00:00,10,1.49,16.0
2009-01-23 23:00:00,13,1.38,16.0
2009-01-24 00:00:00,309,1.51,14.81
2009-01-24 01:00:00,334,1.7,14.81
2009-01-24 02:00:00,351,1.71,14.81
2009-01-24 03:00:00,340,1.76,14.81
2009-01-24 04:00:00,331,1.74,14.81
2009-01-24 05:00:00,323,1.97,14.81
2009-01-24 06:00:00,325,1.8,14.81
2009-01-24 07:00:00,314,1.92,14.81
2009-01-24 08:00:00,308,1.83,14.81
2009-01-24 09:00:00,304,1.67,14.81
2009-01-24 10:00:00,310,1.85,13.79
2009-01-24 11:00:00,299,1.88,13.79
2009-01-24 12:00:00,284,1.91,13.79
2009-01-24 13:00:00,295,1.9,13.79
2009-01-24 14:00:00,288,1.76,13.79
2009-01-24 15:00:00,275,1.85,13.79
2009-01-24 16:00:00,279,1.84,13.79
2009-01-24 17:00:00,276,1.76,13.79
2009-01-24 18:00:00,272,1.71,14.81
2009-01-24 19:00:00,269,1.8,13.79
2009-01-24 20:00:00,293,1.85,14.81
2009-01-24 21:00:00,299,1.89,12.12
2009-01-24 22:00:00,311,1.68,12.9
2009-01-24 23:00:00,301,1.63,12.9
2009-01-25 00:00:00,305,1.6,12.9
2009-01-25 01:00:00,308,1.61,12.9
2009-01-25 02:00:00,324,1.67,12.9
2009-01-25 03:00:00,320,1.85,12.12
2009-01-25 04:00:00,319,1.98,12.9
2009-01-25 05:00:00,311,2.0,12.9
2009-01-25 06:00:00,326,1.99,12.9
2009-01-25 07:00:00,324,2.18,11.43
2009-01-25 08:00:00,317,2.17,12.12
2009-01-25 09:00:00,323,2.3,13.79
2009-01-25 10:00:00,319,2.36,12.9
2009-01-25 11:00:00,320,2.35,7.14
2009-01-25 12:00:00,326,2.38,6.25
2009-01-25 13:00:00,317,2.53,12.9
2009-01-25 14:00:00,321,2.62,6.67
2009-01-25 15:00:00,327,2.43,7.14
2009-01-25 16:00:00,325,2.37,19.05
2009-01-25 17:00:00,324,2.37,19.05
2009-01-25 18:00:00,329,2.23,12.9
2009-01-25 19:00:00,323,2.07,7.14
2009-01-25 20:00:00,322,1.98,17.39
2009-01-25 21:00:00,317,1.9,17.39
2009-01-25 22:00:00,319,1.91,17.39
2009-01-25 23:00:00,322,1.96,17.39
2009-01-26 00:00:00,324,2.03,17.39
2009-01-26 01:00:00,328,2.3,17.39
2009-01-26 02:00:00,331,2.7,17.39
2009-01-26 03:00:00,331,2.83,7.14
2009-01-26 04:00:00,333,3.26,7.14
2009-01-26 05:00:00,333,3.13,7.69
2009-01-26 06:00:00,341,2.98,17.39
2009-01-26 07:00:00,339,3.02,17.39
2009-01-26 08:00:00,347,3.14,16.0
2009-01-26 09:00:00,349,3.02,8.33
2009-01-26 10:00:00,356,2.94,16.0
2009-01-26 11:00:00,348,3.08,9.09
2009-01-26 12:00:00,348,2.89,12.9
2009-01-26 13:00:00,349,3.08,9.09
2009-01-26 14:00:00,343,2.84,16.0
2009-01-26 15:00:00,344,3.03,10.0
2009-01-26 16:00:00,344,2.94,14.81
2009-01-26 17:00:00,349,3.1,12.9
2009-01-26 18:00:00,346,3.0,12.12
2009-01-26 19:00:00,341,3.03,12.12
2009-01-26 20:00:00,335,2.64,12.12
2009-01-26 22:00:00,339,2.8,13.79
2009-01-26 23:00:00,335,2.54,13.79
2009-01-27 00:00:00,337,2.61,14.81
2009-01-27 02:00:00,348,2.34,12.12
2009-01-27 03:00:00,345,2.37,9.09
2009-01-27 05:00:00,3,2.4,9.09
2009-01-27 06:00:00,25,2.4,14.81
2009-01-27 07:00:00,20,2.18,13.79
2009-01-27 08:00:00,337,2.27,12.9
2009-01-27 09:00:00,348,2.37,9.09
2009-01-27 10:00:00,350,2.21,10.0
2009-01-27 11:00:00,77,2.36,9.09
2009-01-27 12:00:00,51,2.17,14.81
2009-01-27 13:00:00,63,2.31,14.81
2009-01-27 14:00:00,89,2.21,9.09
2009-01-27 15:00:00,110,2.0,9.09
2009-01-27 16:00:00,124,1.96,12.9
2009-01-27 17:00:00,114,1.95,12.9
2009-01-27 18:00:00,133,1.83,13.79
2009-01-27 19:00:00,156,1.65,12.9
2009-01-27 20:00:00,204,1.67,12.9
2009-01-27 21:00:00,207,1.5,12.9
2009-01-27 22:00:00,184,1.57,13.79
2009-01-28 01:00:00,308,1.41,13.79
2009-01-28 02:00:00,337,1.32,12.9
2009-01-28 03:00:00,331,1.34,12.9
2009-01-28 04:00:00,335,1.37,13.79
2009-01-28 05:00:00,337,1.33,13.79
2009-01-28 06:00:00,333,1.27,13.79
2009-01-28 07:00:00,333,1.27,13.79
2009-01-28 08:00:00,331,1.35,12.9
2009-01-28 09:00:00,355,1.29,12.12
2009-01-28 10:00:00,340,1.5,11.43
2009-01-28 11:00:00,15,1.5,13.79
2009-01-28 12:00:00,35,1.56,12.9
2009-01-28 13:00:00,95,1.69,12.12
2009-01-28 14:00:00,149,1.71,13.79
2009-01-28 15:00:00,123,1.73,11.43
2009-01-28 16:00:00,120,1.68,12.9
2009-01-28 17:00:00,328,1.65,6.67
2009-01-28 18:00:00,17,1.52,12.9
2009-01-28 19:00:00,38,1.55,7.14
2009-01-28 20:00:00,25,1.62,6.67
